onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.019	9.181000000000001	4.181	4706.3	4729.9	2.0	4.0	SS	4642.86198909	4604.08367754	38.7783115489
30.228	17.283	12.283	3528.8	3617.0	0.0	2.0	LL	3528.8	3568.24507884	39.4450788356
56.538000000000004	14.029	9.029	3505.0	3627.7	4.0	6.0	LL	3411.76627197	3484.85351283	73.08724086779999
79.6	8.286999999999999	3.287	3947.6	3967.4	2.0	6.0	SS	3894.38879547	3811.17728225	83.2115132205
96.911	8.168	3.168	3541.3	3551.9	0.0	2.0	SS	3541.3	3504.02258654	37.2774134598
114.105	10.998	5.997999999999999	5245.6	5324.2	0.0	2.0	LL	5245.6	5252.43307955	6.8330795511
134.132	14.523	9.523	4256.2	4320.0	2.0	4.0	LL	4198.82905848	4205.08710268	6.25804419382
157.679	11.023	6.023	4212.8	4254.9	0.0	2.0	SS	4212.8	4197.54658168	15.2534183197
177.73	11.123999999999999	6.124	3817.6	3829.1	4.0	6.0	SS	3716.05104703	3678.32306585	37.7279811828
197.887	11.079	6.079	4856.2	4977.6	2.0	4.0	LL	4790.74142987	4845.19480609	54.4533762161
217.997	9.472999999999999	4.473	3831.3	3835.1	0.0	4.0	SS	3831.3	3733.0855434	98.21445660110001
236.50099999999998	12.585	7.585	3585.5	3675.2	0.0	2.0	LL	3585.5	3625.66057886	40.16057886
258.111	11.375	6.375	4480.4	4637.2	0.0	2.0	LL	4480.4	4574.69341431	94.29341431469999
278.51599999999996	10.698	5.6979999999999995	4521.9	4526.4	2.0	6.0	SS	4460.94758695	4348.16576357	112.78182338100001
298.237	9.648	4.648	4125.1	4137.5	2.0	6.0	SS	4069.49620534	3974.57932281	94.91688253049999
316.918	9.887	4.887	3411.4	3445.5	4.0	6.0	LL	3320.65605141	3309.82792912	10.8281222879
335.835	10.482	5.482	4372.8	4377.1	2.0	6.0	SS	4313.85736266	4204.74468975	109.112672904
355.343	9.67	4.67	3235.0	3238.2	0.0	4.0	SS	3235.0	3152.06320738	82.9367926171
374.036	9.985	4.985	5686.0	5714.4	4.0	6.0	SS	5534.75121894	5489.38636429	45.3648546533
