onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.024000000000001	12.272	7.272	3640.3	3676.7	0.0	2.0	SS	3640.3	3627.14035979	13.159640211600001
33.327	11.225	6.225	3516.3	3569.0	0.0	2.0	SS	3516.3	3520.89208912	4.59208912473
53.57899999999999	11.781	6.781000000000001	4329.6	4437.8	4.0	6.0	LL	4214.43174068	4263.05453021	48.622789527100004
74.385	10.373999999999999	5.374	4783.5	4831.4	2.0	4.0	SS	4719.02138087	4702.88375645	16.1376244167
93.787	8.532	3.532	4379.4	4532.7	2.0	6.0	LL	4320.36839874	4354.21769099	33.8492922508
111.346	8.405	3.405	3950.8	3954.8	2.0	4.0	SS	3897.54566145	3849.60149854	47.9441629141
128.776	9.015	4.015	4077.1	4081.2	2.0	4.0	SS	4022.14321563	3972.63923228	49.5039833457
146.82	12.051	7.051	4513.6	4558.7	2.0	4.0	LL	4452.75946581	4437.4376331	15.3218327117
167.898	10.605	5.605	4661.3	4894.4	0.0	4.0	LL	4661.3	4764.20794337	102.90794336799999
187.53599999999997	9.847	4.8469999999999995	3634.0	3724.8	0.0	4.0	LL	3634.0	3625.71954631	8.28045369033
206.40599999999998	10.68	5.68	3884.8	3943.1	4.0	6.0	LL	3781.46351308	3787.8341335999994	6.37062052179
226.114	13.676	8.676	4394.4	4407.6	0.0	4.0	SS	4394.4	4290.35692448	104.043075517
248.822	8.656	3.656	3632.7	3669.1	0.0	2.0	SS	3632.7	3619.64280308	13.057196915799999
266.512	17.59	12.59	3702.1	3831.7	4.0	6.0	SS	3603.62337102	3680.82068669	77.1973156697
293.128	8.054	3.054	3087.7	3242.1	4.0	6.0	LL	3005.56653864	3114.4371293	108.870590654
310.204	10.658	5.6579999999999995	4007.8	4068.0	4.0	6.0	SS	3901.19168753	3907.81599642	6.62430889072
329.889	9.876999999999999	4.877	3827.0	3830.9	2.0	4.0	SS	3775.41440882	3728.99726427	46.4171445492
348.79400000000004	17.283	12.283	3446.5	3456.8	0.0	2.0	SS	3446.5	3410.20447568	36.2955243244
375.10400000000004	9.093	4.093	4018.1	4058.3	2.0	4.0	SS	3963.93849911	3950.34837704	13.590122069500001
393.23	12.951	7.9510000000000005	3895.2	3992.5	4.0	6.0	LL	3791.58687092	3835.28892962	43.7020587054
