onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.034	7.901999999999999	2.9019999999999997	8.22	8.3	0.0	4.0	SS	8.22	5.9570819636	2.2629180364
28.967	8.073	3.073	8.08	8.32	2.0	4.0	SS	6.75218426727	5.971436377969999	0.780747889298
46.066	8.038	3.0380000000000003	19.96	20.16	0.0	2.0	SS	19.96	16.8470340134	3.1129659866100003
63.13	10.844999999999999	5.845	8.64	11.66	2.0	4.0	SS	7.220157434310001	8.36862357778	1.14846614347
83.00399999999999	8.818999999999999	3.819	19.53	20.12	4.0	6.0	SS	14.0170856324	12.6544905993	1.3625950331
100.84700000000001	8.848	3.8480000000000003	8.44	8.86	0.0	4.0	SS	8.44	6.35900556597	2.08099443403
118.725	8.906	3.906	8.91	9.18	2.0	6.0	SS	7.44578735413	5.77376857365	1.6720187804799997
136.662	8.625	3.625	36.55	37.65	4.0	6.0	SS	26.2326922614	23.6799985619	2.5526936995500003
154.316	9.259	4.2589999999999995	24.88	26.12	4.0	6.0	SS	17.8568914764	16.4281955494	1.4286959270200001
172.608	8.727	3.727	32.82	44.31	2.0	6.0	LL	27.4265702539	27.8688110565	0.442240802526
190.368	8.439	3.4389999999999996	16.16	16.32	4.0	6.0	SS	11.598366811099998	10.264477464299999	1.3338893468000002
207.833	7.821	2.821	16.91	21.14	2.0	4.0	SS	14.1311183118	15.1726159892	1.0414976774
224.68400000000003	8.258	3.258	19.08	19.27	0.0	2.0	SS	19.08	16.1032909443	2.9767090556599998
241.97099999999998	8.515	3.515	5.62	6.46	0.0	4.0	SS	5.62	4.636475841549999	0.98352415845
259.519	7.167	2.167	22.67	23.35	4.0	6.0	SS	16.2707286885	14.6860017641	1.5847269244100002
275.709	8.408999999999999	3.409	34.92	35.97	2.0	6.0	SS	29.1814696303	22.6233611758	6.5581084545
293.15	9.384	4.3839999999999995	29.57	31.05	4.0	6.0	SS	21.2230016462	19.5289231167	1.6940785294799998
311.56	9.494	4.494	18.93	28.4	0.0	4.0	LL	18.93	20.3832684056	1.45326840558
330.07599999999996	10.01	5.01	17.38	26.07	2.0	4.0	LL	14.523881505599999	18.7109791315	4.18709762587
349.111	10.734	5.734	36.87	40.56	0.0	4.0	LL	36.87	29.1107523426	7.7592476573899996
