onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	9.869	4.869	13.99	13.99	2.0	6.0	SS	7.648498862289999	4.01164060867	3.63685825361
26.899	7.9350000000000005	2.935	0.18	25.31	0.0	2.0	LL	0.18	13.8372770697	13.657277069700001
43.865	9.246	4.246	22.61	23.74	4.0	6.0	SS	8.50564639103	6.80745875982	1.69818763121
62.13	8.209	3.2089999999999996	10.33	13.95	2.0	4.0	SS	5.64753347015	5.24784463312	0.39968883702799995
79.362	7.35	2.35	25.11	27.62	0.0	2.0	SS	25.11	15.100181456500001	10.0098185435
95.745	10.155000000000001	5.155	30.3	30.6	4.0	6.0	SS	11.398544256900001	8.77456773591	2.62397652098
114.93	7.63	2.63	29.17	30.05	0.0	2.0	SS	29.17	16.428691265999998	12.741308734
131.59	7.6899999999999995	2.69	13.88	20.82	4.0	6.0	LL	5.22151136256	5.97014706738	0.748635704814
148.31	9.33	4.33	14.32	21.48	0.0	4.0	SS	14.32	8.08055216627	6.23944783373
166.67	11.3	6.3	37.74	56.61	2.0	6.0	LL	20.6329054369	16.2329503114	4.39995512549
186.99	9.04	4.04	8.23	8.31	2.0	4.0	SS	4.49943857302	3.12613540511	1.37330316792
205.05	7.220000000000001	2.22	26.05	32.56	0.0	4.0	SS	26.05	12.2487327064	13.801267293599999
221.3	7.99	2.99	13.96	15.36	2.0	6.0	SS	7.63209750661	4.40448890273	3.2276086038800003
238.32	7.470000000000001	2.47	20.78	22.86	2.0	4.0	SS	11.360672362999999	8.59969378589	2.7609785771
254.82	7.48	2.48	14.32	14.75	2.0	6.0	SS	7.82891377469	4.22957104917	3.5993427255199997
271.33	7.109999999999999	2.11	23.63	31.9	0.0	4.0	SS	23.63	12.000447584000002	11.629552416
287.46	6.98	1.98	13.64	15.69	2.0	4.0	SS	7.457149712760001	5.902414501340001	1.5547352114200002
303.46	7.4399999999999995	2.44	9.15	9.61	2.0	6.0	SS	5.00241348034	2.75567307	2.2467404103299997
319.93	7.23	2.23	25.2	31.5	2.0	6.0	SS	13.7771387655	9.03264325756	4.74449550796
336.18	7.4399999999999995	2.44	37.56	39.44	2.0	4.0	SS	20.5344973029	14.836917012899999	5.697580289959999
352.64	9.61	4.61	20.34	20.95	4.0	6.0	SS	7.651696045710001	6.00742464273	1.6442714029899999
371.28	6.9399999999999995	1.94	20.65	23.75	0.0	2.0	SS	20.65	12.984406574600001	7.66559342536
387.24	7.58	2.58	11.58	12.74	4.0	6.0	SS	4.35627532986	3.65320238417	0.7030729456929999
403.84	8.0	3.0	18.22	19.13	0.0	2.0	SS	18.22	10.458597801	7.76140219903
420.86	11.33	6.33	23.48	31.7	0.0	2.0	SS	23.48	17.3307658281	6.149234171950001
441.2	6.78	1.78	25.11	26.37	0.0	4.0	SS	25.11	9.92011920971	15.1898807903
457.0	10.559999999999999	5.56	20.67	31.0	0.0	2.0	SS	20.67	16.948067529	3.7219324709900006
