onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	11.4	6.4	4087.6	4099.8	0.0	2.0	SS	4087.6	4087.06348849	0.536511514312
28.43	10.440000000000001	5.44	3112.8	3128.3	0.0	2.0	SS	3112.8	3118.58156764	5.78156764471
47.9	9.76	4.76	3908.3	3920.0	0.0	4.0	SS	3908.3	3895.71954681	12.580453193
66.68	11.370000000000001	6.37	3950.8	3954.8	4.0	6.0	SS	3926.32877182	3918.16943849	8.1593333264
87.08	10.0	5.0	4262.1	4326.0	2.0	4.0	LL	4248.85928442	4299.20478558	50.345501161099996
106.11	8.52	3.52	3019.4	3022.4	0.0	4.0	SS	3019.4	3003.67927507	15.7207249312
123.66	13.64	8.64	3332.8	3349.5	4.0	6.0	LL	3312.15665959	3318.47591135	6.3192517634800005
146.32	9.9	4.9	3826.4	3864.7	4.0	6.0	LL	3802.69930457	3828.90397212	26.204667552300002
165.24	10.66	5.66	4243.4	4349.5	0.0	4.0	LL	4243.4	4322.55922674	79.1592267442
184.92	9.21	4.21	4092.4	4133.3	2.0	4.0	LL	4079.68647746	4107.69836807	28.0118906085
203.1	9.6	4.6	4421.7	4532.3	2.0	6.0	LL	4407.96346823	4490.32045769	82.3569894634
221.8	9.7	4.7	3615.4	3669.6	0.0	4.0	LL	3615.4	3646.87052269	31.470522694699998
240.5	9.3	4.3	4622.0	4737.6	4.0	6.0	LL	4593.37136361	4693.71890659	100.34754298600001
258.8	11.1	6.1	3317.3	3350.5	0.0	2.0	LL	3317.3	3340.09127718	22.7912771773
279.0	10.6	5.6	3288.9	3298.7	4.0	6.0	LL	3268.52857589	3268.14643642	0.38213947191799996
298.6	8.8	3.8	4671.3	4904.8	0.0	4.0	LL	4671.3	4874.41970234	203.119702342
316.4	8.8	3.8	3602.3	3692.4	2.0	4.0	LL	3591.10903082	3669.52929965	78.4202688266
334.2	10.8	5.8	3874.8	3894.1	2.0	4.0	LL	3862.76247748	3869.97997123	7.21749374702
354.0	8.4	3.4	3184.8	3296.3	0.0	2.0	LL	3184.8	3286.05965586	101.25965586
371.5	8.2	3.2	4425.8	4470.1	2.0	6.0	LL	4412.05073109	4428.69657303	16.645841930899998
388.7	10.2	5.2	4696.5	4701.2	0.0	2.0	SS	4696.5	4686.59516856	9.90483143838
407.9	9.6	4.6	4107.5	4251.2	0.0	4.0	LL	4107.5	4224.86809627	117.368096272
426.5	8.5	3.5	3447.2	3498.9	0.0	2.0	LL	3447.2	3488.0302551	40.830255100900004
