onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	10.6	5.6	3393.2	3478.1	0.0	2.0	LL	3393.2	3467.29487275	74.0948727504
27.6	11.7	6.7	3205.7	3253.8	2.0	6.0	LL	3195.74111543	3223.66231389	27.921198458000003
48.3	10.8	5.8	4376.9	4398.8	0.0	4.0	LL	4376.9	4371.55386288	5.346137118680001
68.1	11.6	6.6	3236.9	3246.7	2.0	4.0	SS	3226.84418896	3226.5899624000003	0.254226552745
88.7	8.6	3.6	4065.3	4207.5	2.0	6.0	LL	4052.6706668000006	4168.52885417	115.85818736600001
106.3	9.5	4.5	3981.3	3985.3	2.0	4.0	SS	3968.93162269	3960.61507905	8.31654363729
124.8	8.3	3.3	4701.3	4706.0	2.0	6.0	SS	4686.6948579	4662.41159541	24.2832624867
142.1	8.8	3.8	5497.6	5690.1	4.0	6.0	LL	5463.547903199999	5637.39656164	173.848658441
159.9	7.8	2.8	4788.2	5027.6	2.0	4.0	LL	4773.32489282	4996.45907998	223.134187165
176.8	9.7	4.7	3855.6	4048.4	2.0	6.0	LL	3843.62212454	4010.9024868	167.28036225399998
195.5	11.0	6.0	3527.0	3579.9	4.0	6.0	LL	3505.15378612	3546.74187642	41.5880902977
215.6	8.7	3.7	3722.4	3908.6	4.0	6.0	LL	3699.34347986	3872.39735696	173.0538771
233.3	9.5	4.5	5045.1	5060.2	2.0	6.0	SS	5029.42680271	5013.33088719	16.0959155235
251.8	13.5	8.5	4668.4	4715.1	0.0	4.0	LL	4668.4	4685.89470284	17.4947028443
274.3	9.7	4.7	4154.1	4299.4	2.0	4.0	LL	4141.19479914	4272.769545800001	131.574746661
293.1	9.3	4.3	4474.4	4496.8	2.0	6.0	SS	4460.49974947	4455.1492695	5.3504799736
311.5	9.9	4.9	4643.7	4875.9	0.0	2.0	LL	4643.7	4860.75244244	217.05244243799999
