onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	7.57	2.57	24.75	37.12	0.0	4.0	LL	24.75	33.3397144179	8.5897144179
24.6	8.07	3.07	22.92	23.15	0.0	2.0	SS	22.92	21.907962447800003	1.01203755222
41.7	10.71	5.71	18.93	20.82	4.0	6.0	LL	17.0021765606	17.7936506897	0.7914741290999999
61.43	7.77	2.77	21.07	31.6	4.0	6.0	LL	18.924239838	27.0066936501	8.08245381217
78.21	7.609999999999999	2.61	8.65	8.91	0.0	2.0	SS	8.65	8.43196308465	0.218036915346
94.84	9.54	4.54	29.06	33.42	0.0	4.0	LL	29.06	30.016520901	0.956520901032
113.41	8.65	3.65	17.86	19.65	2.0	4.0	LL	16.9017801001	17.6488520558	0.7470719557100001
131.07	13.38	8.38	21.64	22.72	2.0	6.0	SS	20.4789765603	19.4174708776	1.0615056827
153.47	7.8100000000000005	2.81	12.21	18.32	2.0	6.0	LL	11.554912375299999	15.6570451794	4.10213280418
170.31	7.140000000000001	2.14	7.56	9.45	0.0	2.0	LL	7.56	8.942991150389998	1.38299115039
186.47	7.029999999999999	2.03	19.03	25.69	2.0	6.0	LL	18.0090075759	21.9557582238	3.9467506479300005
202.52	11.27	6.27	25.01	25.76	4.0	6.0	SS	22.462991853200002	22.015583178099998	0.44740867514399996
222.82	8.18	3.18	23.15	28.94	2.0	4.0	LL	21.907962447800003	25.9927622644	4.08479981661
240.03	10.98	5.98	22.84	23.07	4.0	6.0	SS	20.5139837636	19.716595649000002	0.7973881145980001
260.03	12.86	7.86	21.41	22.05	2.0	6.0	SS	20.2613164582	18.8448606008	1.4164558573800001
281.91	7.609999999999999	2.61	36.45	49.21	4.0	6.0	LL	32.7379469432	42.0569428646	9.318995921419999
298.55	7.1899999999999995	2.19	27.61	31.75	2.0	4.0	LL	26.1286757315	28.516593016399998	2.38791728493
314.76	7.93	2.93	5.14	5.4	0.0	2.0	SS	5.14	5.11028065737	0.0297193426339
