onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	8.45	3.45	17.12	17.12	0.0	2.0	SS	17.12	13.1052591323	4.01474086769
25.482	12.772	7.772	0.06	9.75	4.0	6.0	LL	0.0372048823717	5.080672352790001	5.0434674704199995
47.281000000000006	11.921	6.921	15.3	17.6	4.0	6.0	SS	9.48724500478	9.171264965039999	0.315980039739
68.23	7.936999999999999	2.937	30.0	30.9	0.0	4.0	SS	30.0	19.160514421400002	10.8394855786
85.195	9.521	4.521	5.8	6.38	0.0	2.0	SS	5.8	4.88385241029	0.9161475897110001
103.74	13.48	8.48	23.39	25.73	4.0	6.0	SS	14.503703311199999	13.4077640654	1.0959392458600001
126.24	13.0	8.0	20.39	27.53	2.0	6.0	SS	15.608424866099998	14.345734345899999	1.26269052022
148.28	10.67	5.67	15.41	15.56	4.0	6.0	SS	9.555453955800001	8.10823198046	1.4472219753400002
167.97	13.77	8.77	15.68	16.15	4.0	6.0	SS	9.72287592647	8.415677794630001	1.30719813184
190.77	14.4	9.4	28.06	35.08	4.0	6.0	LL	17.3994833225	18.2799985781	0.880515255555
214.19	11.469999999999999	6.47	16.09	16.89	4.0	6.0	SS	9.97710928934	8.801287798839999	1.1758214905
234.69	9.05	4.05	34.68	35.03	0.0	4.0	SS	34.68	21.7214504913	12.958549508699999
252.77	10.440000000000001	5.44	34.37	34.71	2.0	6.0	SS	26.3100324987	18.0871935759	8.22283892274
272.23	9.879999999999999	4.88	17.24	23.27	0.0	2.0	SS	17.24	17.8130478977	0.573047897714
291.13	11.059999999999999	6.06	38.53	39.69	2.0	4.0	SS	29.4944879888	24.6110296889	4.8834582999
311.21	11.120000000000001	6.12	19.59	29.38	2.0	4.0	LL	14.9960295796	18.2179907347	3.2219611551200003
331.36	16.33	11.33	21.56	32.34	0.0	4.0	SS	21.56	20.053431598299998	1.50656840166
356.71	13.37	8.37	16.91	21.14	2.0	6.0	LL	12.9445053696	11.0159398501	1.9285655195299998
379.09	7.76	2.76	25.78	26.04	0.0	2.0	SS	25.78	19.9334665774	5.84653342258
395.88	13.93	8.93	14.33	17.91	2.0	4.0	LL	10.9695305704	11.105657388	0.136126817506
418.82	9.14	4.14	35.96	53.94	0.0	2.0	LL	35.96	41.2907521961	5.330752196080001
436.99	10.52	5.52	25.67	28.24	2.0	6.0	SS	19.6502337574	14.7157115121	4.93452224529
456.54	9.57	4.57	8.0	8.08	2.0	4.0	SS	6.123952865569999	5.010257492719999	1.1136953728399999
