onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.029000000000002	8.426	3.426	8.08	8.32	2.0	4.0	SS	5.6771195611000005	4.505787795980001	1.1713317651200001
29.482	10.045	5.045	18.68	28.02	0.0	2.0	LL	18.68	19.687238874000002	1.00723887401
48.553000000000004	9.597999999999999	4.598	39.41	45.32	0.0	2.0	SS	39.41	31.842457736300002	7.56754226373
67.176	8.263	3.263	19.88	21.87	2.0	4.0	SS	13.967962484500001	11.843939795499999	2.1240226890400002
84.463	7.304	2.3040000000000003	14.49	16.66	0.0	2.0	SS	14.49	11.705546025699999	2.78445397427
100.795	6.82	1.82	23.65	24.83	2.0	4.0	SS	16.6168165371	13.4469604536	3.1698560834900005
116.64200000000001	8.957	3.957	15.05	20.32	2.0	4.0	SS	10.5743377964	11.004520194000001	0.43018239768100003
134.626	7.293	2.293	11.75	12.92	2.0	6.0	SS	8.25571223303	5.692204397159999	2.5635078358700003
150.946	7.8919999999999995	2.892	25.01	25.76	0.0	4.0	SS	25.01	13.950612214500001	11.0593877855
167.868	7.362	2.362	38.63	39.79	2.0	6.0	SS	27.141971366999996	17.5304034801	9.611567886869999
184.25799999999998	11.66	6.66	32.73	49.1	2.0	4.0	LL	22.996549905300004	26.590646728699998	3.5940968233999997
204.947	12.052	7.0520000000000005	17.77	22.21	4.0	6.0	SS	9.62353955945	9.78512845673	0.161588897283
226.025	7.356999999999999	2.3569999999999998	27.59	28.42	4.0	6.0	SS	14.9416689052	12.521087381400001	2.4205815238099997
242.40400000000002	7.154	2.154	8.44	8.86	0.0	4.0	SS	8.44	4.7982307538999995	3.6417692461
258.582	11.384	6.3839999999999995	7.44	10.04	0.0	2.0	SS	7.44	7.0542426229499995	0.38575737704999996
278.999	9.983	4.9830000000000005	21.49	26.86	0.0	2.0	SS	21.49	18.8722068578	2.61779314219
298.01099999999997	6.61	1.61	8.0	8.08	4.0	6.0	SS	4.332488265369999	3.55983061371	0.7726576516629999
313.645	6.992	1.992	18.58	21.37	0.0	4.0	SS	18.58	11.5731592789	7.00684072114
329.66900000000004	9.152000000000001	4.152	21.5	23.65	2.0	6.0	SS	15.1061968519	10.419553714600001	4.68664313732
347.843	9.082	4.082	13.96	15.36	0.0	2.0	SS	13.96	10.7921480765	3.16785192345
