onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.026	9.95	4.95	36.45	49.21	4.0	6.0	LL	27.1137592715	32.4496373358	5.3358780643
31.003	8.093	3.093	20.09	23.1	2.0	4.0	SS	17.139182138	17.1832054642	0.0440233262535
48.125	7.619	2.6189999999999998	20.67	31.0	0.0	2.0	LL	20.67	26.4467220646	5.77672206455
64.775	9.648	4.648	29.57	39.92	0.0	4.0	LL	29.57	29.694959399600002	0.124959399636
83.45700000000001	7.598000000000001	2.5980000000000003	32.36	40.45	0.0	2.0	LL	32.36	34.508706693899995	2.14870669391
100.083	8.388	3.388	5.14	5.4	2.0	6.0	SS	4.38503714232	3.56082181697	0.8242153253460001
117.501	8.378	3.378	22.28	33.42	2.0	6.0	LL	19.0075150838	22.037530578400002	3.0300154945399997
134.907	11.036000000000001	6.0360000000000005	16.76	22.63	0.0	2.0	LL	16.76	19.3061071071	2.54610710712
154.97	7.5489999999999995	2.549	11.73	12.9	0.0	2.0	SS	11.73	11.005248859100002	0.7247511408789999
171.549	9.634	4.6339999999999995	11.5	13.22	2.0	4.0	SS	9.81088076588	9.83385178515	0.0229710192667
190.207	9.567	4.567	21.5	32.25	4.0	6.0	LL	15.993026730799999	21.2660191847	5.27299245392
208.805	8.057	3.057	20.69	23.79	2.0	6.0	SS	17.6510541779	15.6873983381	1.9636558398299997
225.892	8.258	3.258	8.0	8.08	4.0	6.0	SS	5.95089366726	5.3280444965	0.6228491707580001
243.18	8.873999999999999	3.8739999999999997	30.87	46.3	2.0	4.0	LL	26.3358164559	34.4407970993	8.104980643380001
261.082	8.372	3.372	24.7	25.94	2.0	6.0	SS	21.072065645	17.105132950399998	3.96693269458
278.476	7.978	2.978	13.04	14.34	0.0	2.0	SS	13.04	12.233741755	0.806258244977
295.481	7.821	2.821	27.27	28.09	4.0	6.0	SS	20.2851087883	18.5228675627	1.76224122556
312.33099999999996	8.915	3.915	34.37	34.71	2.0	6.0	SS	29.321736689	22.888171345700002	6.433565343250001
330.269	8.832	3.832	29.7	40.1	4.0	6.0	LL	22.0926927397	26.442399048200002	4.34970630853
348.12300000000005	8.994	3.9939999999999998	13.58	16.98	2.0	4.0	SS	11.5853705044	12.6307718088	1.0454013043500001
