onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.017999999999999	8.614	3.614	22.84	26.27	0.0	2.0	LL	22.84	25.843689895900003	3.0036898959099996
29.66	8.332	3.332	9.13	13.7	4.0	6.0	LL	8.838408297989998	13.0539951102	4.215586812230001
47.018	8.254	3.2539999999999996	12.43	14.29	0.0	4.0	LL	12.43	13.8336094828	1.4036094828299999
64.294	12.786000000000001	7.7860000000000005	28.43	29.28	4.0	6.0	LL	27.522009628899998	27.899341374299997	0.37733174535999997
86.105	7.535	2.535	24.13	30.16	0.0	4.0	LL	24.13	29.196757313000003	5.06675731296
102.67200000000001	8.104	3.1039999999999996	18.74	25.3	2.0	4.0	LL	18.4358868919	24.4919748017	6.05608790979
119.807	7.6	2.6	20.39	27.53	2.0	4.0	LL	20.0591106577	26.6507536083	6.59164295059
136.433	8.822	3.822	14.01	16.11	2.0	4.0	LL	13.7826454298	15.595482769	1.81283733913
154.28799999999998	11.303	6.303	28.23	29.08	4.0	6.0	LL	27.328397179899998	27.7087721026	0.380374922703
174.622	9.129	4.129	34.69	39.89	2.0	4.0	LL	34.1270499615	38.616002958	4.488952996509999
192.78400000000002	9.271	4.271	14.33	17.91	0.0	2.0	LL	14.33	17.6193561491	3.2893561490599996
211.088	9.623000000000001	4.623	29.57	31.05	2.0	4.0	LL	29.090137427600002	30.0583327111	0.9681952835609999
229.733	11.026	6.026	34.68	35.03	2.0	4.0	SS	34.1172122417	33.9112204467	0.205991795008
249.78400000000002	8.598	3.5980000000000003	21.69	24.94	2.0	4.0	LL	21.3380142308	24.143472393400003	2.80545816264
267.415	10.615	5.615	13.95	15.34	2.0	4.0	LL	13.7236191111	14.8500748402	1.12645572914
287.052	13.947000000000001	8.947000000000001	21.79	22.44	0.0	2.0	SS	21.79	22.0758432152	0.285843215236
310.02	8.370000000000001	3.37	17.24	23.27	4.0	6.0	LL	16.689393106	22.1727347602	5.48334165426
327.414	7.416	2.416	20.37	30.56	2.0	4.0	LL	20.0394352181	29.583982211	9.544546992899999
343.852	7.57	2.57	11.01	16.52	0.0	2.0	LL	11.01	16.2519130978	5.24191309785
360.455	10.407	5.407	6.64	8.96	2.0	4.0	LL	6.53224594248	8.67383771632	2.14159177384
