onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.026	8.798	3.798	3598.2	3634.2	4.0	6.0	LL	3450.16009577	3414.43921757	35.7208782006
29.857	8.655	3.655	4299.5	4364.0	2.0	4.0	LL	4209.19565124	4184.4529648	24.742686448
47.54600000000001	10.382000000000001	5.382000000000001	5497.6	5690.1	4.0	6.0	LL	5271.41352412	5346.0185438	74.605019679
66.96	9.991	4.9910000000000005	4388.5	4410.5	4.0	6.0	SS	4207.944967	4143.79620524	64.1487617658
85.98299999999999	10.336	5.336	3459.7	3494.3	2.0	6.0	SS	3387.03435158	3282.99899784	104.03535374
105.35	9.928999999999998	4.928999999999999	5245.9	5251.2	0.0	4.0	SS	5245.9	5035.15110191	210.74889809
124.302	10.472999999999999	5.473	3924.4	4061.8	2.0	6.0	SS	3841.97404669	3816.18216221	25.7918844771
143.799	13.032	8.032	4161.8	4224.3	0.0	2.0	SS	4161.8	4135.57511095	26.224889045799998
165.857	11.686	6.686	3607.2	3787.6	2.0	6.0	SS	3531.43634217	3558.56308966	27.1267474919
186.56900000000002	11.558	6.558	4378.7	4488.1	2.0	6.0	SS	4286.73217772	4216.70371811	70.0284596072
207.15200000000002	10.693999999999999	5.694	3073.7	3089.1	0.0	4.0	SS	3073.7	2962.00587845	111.69412155100001
226.872	13.342	8.342	4024.6	4165.5	2.0	6.0	SS	3940.06950064	3913.6114030000003	26.4580976411
249.238	9.8	4.8	3158.0	3161.2	0.0	4.0	SS	3158.0	3031.13948495	126.86051505200001
268.061	10.305	5.305	4550.2	4777.7	2.0	4.0	LL	4454.63008543	4581.13220209	126.50211666
287.39099999999996	11.023	6.023	3939.7	3979.1	2.0	4.0	SS	3856.95269385	3815.38881582	41.5638780338
307.442	11.347999999999999	6.348	4322.3	4538.4	0.0	4.0	LL	4322.3	4351.67766623	29.377666229899997
327.81199999999995	12.145	7.145	5222.3	5405.1	2.0	6.0	LL	5112.61366426	5078.25254936	34.3611149052
348.985	12.948	7.9479999999999995	3414.0	3584.7	0.0	4.0	LL	3414.0	3437.21552312	23.2155231214
370.961	12.963999999999999	7.9639999999999995	3995.5	4055.5	4.0	6.0	SS	3831.11407444	3810.26312444	20.850949996300002
392.949	12.024000000000001	7.024	3076.5	3107.2	0.0	4.0	SS	3076.5	2979.36119437	97.1388056343
