onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	10.61	5.61	4706.3	4729.9	4.0	6.0	SS	4575.15659845	4534.91513435	40.2414641029
27.63	9.0	4.0	3345.8	3349.2	2.0	6.0	SS	3298.52513659	3211.13295587	87.3921807267
45.66	9.1	4.1	5350.1	5483.8	2.0	4.0	LL	5274.50515072	5330.99117238	56.4860216585
63.78	14.36	9.36	4577.2	4581.8	0.0	4.0	SS	4577.2	4454.12585317	123.07414683
87.16	8.8	3.8	5115.1	5140.6	2.0	4.0	SS	5042.82561007	4997.354611899999	45.4709981739
104.98	9.719999999999999	4.72	3234.4	3244.1	0.0	2.0	SS	3234.4	3198.26211836	36.137881636100005
123.72	10.79	5.79	4588.9	4611.8	0.0	2.0	SS	4588.9	4546.63704493	42.262955065999996
143.54	7.859999999999999	2.86	3607.5	3787.9	2.0	4.0	LL	3556.52741654	3682.34827343	125.820856895
160.42	8.98	3.98	3607.2	3787.6	0.0	2.0	LL	3607.2	3734.08267301	126.88267301100001
178.42	12.24	7.24	4592.8	4707.6	0.0	4.0	LL	4592.8	4576.4203733	16.3796267004
199.69	10.8	5.8	4244.2	4286.6	4.0	6.0	SS	4125.93324589	4109.88968369	16.0435622006
219.52	9.5	4.5	4345.0	4366.7	2.0	6.0	SS	4283.60682602	4186.6876503	96.9191757206
238.05	11.82	6.82	4352.2	4395.7	0.0	2.0	LL	4352.2	4333.59045458	18.6095454234
258.9	8.8	3.8	4976.5	5100.9	2.0	6.0	LL	4906.18397461	4890.62107207	15.562902541
276.7	7.7	2.7	5668.3	5951.7	0.0	4.0	LL	5668.3	5785.85290504	117.55290504
293.4	8.1	3.1	4473.1	4495.5	0.0	4.0	SS	4473.1	4370.2306458	102.8693542
310.6	9.2	4.2	3663.4	3718.3	2.0	4.0	LL	3611.6375710999996	3614.68771222	3.05014111584
328.8	8.1	3.1	3945.0	3956.8	2.0	4.0	SS	3889.25867173	3846.54179052	42.7168812015
345.9	8.3	3.3	4157.1	4161.2	2.0	4.0	SS	4098.36178054	4045.24608237	53.1156981682
363.2	8.7	3.7	3856.8	3914.7	2.0	6.0	SS	3802.3049037	3753.32084747	48.9840562387
380.9	7.8	2.8	4601.9	4606.5	0.0	2.0	SS	4601.9	4541.41193189	60.4880681104
397.7	8.4	3.4	4036.2	4137.1	0.0	2.0	LL	4036.2	4078.64437283	42.444372825500004
415.1	7.4	2.4	4581.2	4595.0	4.0	6.0	SS	4453.54257247	4405.57623677	47.9663356952
