onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	9.29	4.29	24.99	28.74	4.0	6.0	SS	11.548830686199999	10.4669591404	1.0818715458200001
26.32	7.720000000000001	2.72	13.35	13.75	4.0	6.0	SS	6.1695434038100005	5.007678781519999	1.1618646223
43.07	9.15	4.15	20.37	30.56	2.0	6.0	LL	12.8766945554	11.129793713699998	1.7469008416900003
61.25	8.39	3.39	33.65	35.33	2.0	6.0	SS	21.271515551700002	12.867003007300001	8.404512544369998
78.66	6.33	1.33	14.58	14.73	0.0	2.0	SS	14.58	9.31142419248	5.2685758075199995
94.01	8.5	3.5	34.37	51.56	2.0	4.0	LL	21.7266564491	23.827839543099998	2.10118309401
111.53	7.34	2.34	12.4	15.5	2.0	6.0	SS	7.838537677300001	5.64501971735	2.19351795996
127.89	7.65	2.65	9.67	12.09	0.0	4.0	SS	9.67	5.587249419630001	4.082750580369999
144.57	10.24	5.24	14.68	16.15	2.0	4.0	SS	9.279817185710002	7.46353003533	1.81628715039
163.84	6.68	1.68	36.87	40.56	0.0	2.0	SS	36.87	25.6396038864	11.2303961136
179.54	9.129999999999999	4.13	30.6	30.91	4.0	6.0	SS	14.1414253301	11.2572619009	2.8841634292400005
197.69	7.8	2.8	12.0	13.8	2.0	4.0	SS	7.5856816232	6.37750554102	1.20817608218
214.52	9.82	4.82	27.27	28.09	2.0	4.0	SS	17.2384614887	12.9814587426	4.25700274616
233.35	8.3	3.3	28.13	29.54	2.0	4.0	SS	17.782102005	13.6515589624	4.1305430426
