onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.040999999999999	12.111	7.111000000000001	3199.7	3209.2	0.0	2.0	LL	3199.7	3205.1680579	5.46805790132
33.19	13.97	8.97	4719.6	4724.3	0.0	4.0	SS	4719.6	4712.44395948	7.15604052245
56.193000000000005	10.087	5.087	3634.0	3724.8	0.0	4.0	LL	3634.0	3715.4522914000004	81.45229140020001
75.312	9.896	4.896	3717.7	3773.5	2.0	4.0	LL	3713.02919384	3764.03007453	51.000880690699994
94.241	10.182	5.182	3345.8	3349.2	2.0	6.0	SS	3341.59643778	3336.60813844	4.98829934048
113.45299999999999	13.298	8.298	3110.4	3119.7	4.0	6.0	LL	3102.59418148	3107.97098098	5.37679949974
135.784	8.719	3.719	3258.9	3340.4	0.0	2.0	LL	3258.9	3336.20322218	77.303222178
153.532	11.315000000000001	6.315	4582.2	4586.7	2.0	6.0	SS	4576.44306211	4569.45555613	6.987505979369999
173.878	9.440999999999999	4.441	5626.8	5711.2	2.0	6.0	LL	5619.73065817	5689.72781568	69.9971575056
192.347	13.228	8.228	4822.1	4826.9	0.0	2.0	LL	4822.1	4820.83562841	1.2643715929500001
214.606	8.337	3.3369999999999997	3579.0	3704.3	2.0	6.0	LL	3574.50345233	3690.3730823	115.869629962
231.965	10.145	5.145	4352.9	4396.4	2.0	6.0	LL	4347.43114771	4379.8710199	32.4398721846
251.142	8.52	3.52	3930.7	3989.7	0.0	4.0	LL	3930.7	3979.68750188	48.9875018791
268.69	9.044	4.044	3516.3	3569.0	0.0	2.0	LL	3516.3	3564.51601603	48.216016032
286.757	11.617	6.617000000000001	4950.1	5123.4	2.0	4.0	LL	4943.88084364	5110.54238342	166.661539777
307.39799999999997	10.32	5.32	4381.9	4395.0	4.0	6.0	LL	4370.90324197	4378.47628342	7.573041455399999
326.741	8.121	3.1210000000000004	3688.2	3691.9	4.0	6.0	LL	3678.94414227	3678.01970211	0.924440163669
343.88699999999994	9.087	4.087	3383.3	3434.0	0.0	2.0	LL	3383.3	3429.68562596	46.3856259607
362.001	11.219999999999999	6.22	3090.2	3099.5	2.0	6.0	SS	3086.31756591	3087.84692616	1.5293602476600001
382.25300000000004	9.719999999999999	4.72	4911.2	5156.8	0.0	4.0	LL	4911.2	5143.85856322	232.658563223
