onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.03	8.378	3.378	15.3	17.6	0.0	2.0	LL	15.3	16.3269180276	1.02691802763
29.436	8.644	3.6439999999999997	32.79	40.99	2.0	4.0	LL	30.418161484400002	35.4600467975	5.04188531304
47.102	7.914	2.9139999999999997	22.92	23.15	2.0	4.0	SS	21.2621000678	20.0268378473	1.23526222049
64.047	7.984	2.984	36.37	36.73	2.0	4.0	SS	33.739205037800005	31.7747625975	1.96444244029
81.064	8.919	3.9189999999999996	20.76	21.38	0.0	2.0	SS	20.76	19.8334947404	0.926505259614
99.01299999999999	7.6739999999999995	2.674	25.89	29.77	0.0	2.0	LL	25.89	27.6166107774	1.7266107774200001
115.71	8.081	3.0810000000000004	13.66	17.08	0.0	4.0	LL	13.66	14.7757404074	1.1157404074400001
132.821	8.426	3.426	17.98	18.52	2.0	6.0	SS	16.679431030499998	15.0090370902	1.6703939403
150.274	8.821	3.821	15.17	15.93	2.0	6.0	SS	14.072690140899999	12.9100410824	1.16264905842
168.11700000000002	9.698	4.698	38.63	39.79	2.0	6.0	SS	35.835729739099996	32.2467378952	3.5889918438599997
186.845	9.61	4.61	20.69	23.79	2.0	6.0	LL	19.1934053404	19.2799671909	0.08656185048210001
205.479	10.479	5.479	25.2	31.5	2.0	4.0	LL	23.377178085	27.2503409154	3.8731628303300005
224.987	8.867	3.867	14.79	14.94	2.0	6.0	SS	13.720177138	12.1077221451	1.6124549928799998
242.877	8.729	3.7289999999999996	36.96	55.44	2.0	6.0	LL	34.286527858	44.929860490299994	10.6433326323
260.637	7.785	2.785	29.11	43.66	0.0	4.0	LL	29.11	37.7698375989	8.65983759887
277.453	8.209	3.2089999999999996	23.43	23.66	4.0	6.0	SS	20.2690630999	19.174612178900002	1.09445092095
294.693	6.921	1.921	13.79	17.24	4.0	6.0	LL	11.9295936896	13.9716954339	2.04210174425
310.647	7.999	2.9989999999999997	29.67	34.12	2.0	6.0	LL	27.5238441977	27.6516385269	0.12779432915
327.675	9.082	4.082	22.67	23.35	4.0	6.0	SS	19.6115945572	18.923380996600002	0.688213560624
345.789	10.568	5.568	17.2	18.06	2.0	4.0	SS	15.955851708800001	15.6235287915	0.332322917353
