onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
12.022	9.826	4.8260000000000005	3936.1	4132.9	2.0	4.0	LL	3931.15480266	4122.52812906	191.373326399
30.881	8.783	3.783	5910.5	6117.3	0.0	2.0	LL	5910.5	6109.61440876	199.114408762
48.688	9.599	4.599	4137.5	4240.9	0.0	4.0	LL	4137.5	4230.2570937	92.7570936961
67.31	8.593	3.593	5904.7	6052.4	0.0	2.0	LL	5904.7	6044.79594717	140.095947165
84.929	8.79	3.79	3814.3	3909.7	0.0	2.0	LL	3814.3	3904.78797083	90.4879708266
102.74799999999999	9.243	4.243	3937.5	4075.3	2.0	6.0	LL	3932.55304375	4059.97824752	127.42520377299999
121.016	8.295	3.295	3909.9	4105.4	0.0	2.0	LL	3909.9	4100.24209925	190.34209924799998
138.339	9.852	4.852	3640.1	3643.7	0.0	2.0	SS	3640.1	3639.1221651999995	0.9778347952590001
157.221	11.314	6.314	3466.5	3553.2	2.0	4.0	LL	3462.14479394	3544.28293648	82.1381425398
177.567	7.944	2.944	3511.2	3686.7	2.0	6.0	LL	3506.78863421	3672.83925236	166.050618146
194.53599999999997	8.438	3.438	4389.1	4393.5	2.0	6.0	SS	4383.58566712	4376.98192292	6.60374420589
212.002	9.492	4.492	3604.3	3615.2	4.0	6.0	LL	3595.2546966	3601.60806822	6.35337162265
230.517	7.761	2.761	3402.7	3572.9	2.0	4.0	LL	3398.42495034	3563.93349762	165.508547286
247.30900000000003	7.0649999999999995	2.065	4788.6	4836.5	2.0	4.0	LL	4782.58374737	4824.36238385	41.778636475999996
263.404	9.138	4.138	3451.6	3462.0	0.0	4.0	LL	3451.6	3453.31181079	1.7118107891699998
281.566	8.048	3.048	3955.4	3959.4	0.0	4.0	SS	3955.4	3949.46354236	5.93645764337
298.64099999999996	8.293	3.293	3809.1	3828.1	0.0	4.0	LL	3809.1	3818.49305109	9.39305109244
315.965	7.441	2.441	3743.4	3874.4	0.0	2.0	LL	3743.4	3869.53232068	126.13232068200001
332.43800000000005	7.535	2.535	3624.8	3635.7	0.0	2.0	LL	3624.8	3631.13221616	6.332216163480001
349.005	8.8	3.8	3412.4	3415.8	4.0	6.0	SS	3403.83628629	3402.95774492	0.878541370731
