onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	9.539	4.539	25.22	25.22	2.0	4.0	SS	20.269235358499998	16.9432270549	3.32600830359
26.565	9.827	4.827	0.1	10.82	4.0	6.0	LL	0.06718170917880001	6.2444070932	6.17722538402
45.413999999999994	9.031	4.031000000000001	7.7	7.78	0.0	2.0	SS	7.7	6.2527617402499995	1.44723825975
63.461999999999996	11.843	6.843	22.68	30.62	2.0	6.0	LL	18.2278452788	17.6713258035	0.55651947528
84.32799999999999	10.509	5.5089999999999995	22.28	33.42	4.0	6.0	LL	14.968084805	19.2872537019	4.31916889687
103.86	8.44	3.44	11.75	12.92	0.0	2.0	SS	11.75	10.3837637126	1.3662362874
121.33	8.85	3.85	11.23	12.91	4.0	6.0	SS	7.544505940780001	7.45058184595	0.09392409483179999
139.21	10.129999999999999	5.13	18.95	19.52	0.0	2.0	SS	18.95	15.6881631323	3.26183686765
158.36	13.2	8.2	21.39	28.88	4.0	6.0	SS	14.3701675934	16.667142037999998	2.29697444469
180.59	13.58	8.58	10.76	16.14	0.0	2.0	SS	10.76	12.9716676719	2.21166767193
203.2	7.5600000000000005	2.56	18.69	21.49	0.0	4.0	SS	18.69	14.4373493025	4.25265069747
219.78	7.98	2.98	16.06	17.67	4.0	6.0	SS	10.789382494100002	10.197659273300001	0.591723220848
236.78	8.870000000000001	3.87	25.7	25.96	4.0	6.0	SS	17.265699259	14.981960086800001	2.28373917214
254.67	9.66	4.66	20.4	21.42	2.0	6.0	SS	16.3954163883	12.361848423	4.0335679653600005
273.35	9.3	4.3	21.16	24.33	2.0	4.0	SS	17.006226018499998	16.3453098432	0.660916175252
291.68	8.45	3.45	7.9	9.09	0.0	2.0	SS	7.9	7.30560465538	0.59439534462
309.16	8.68	3.68	19.58	24.48	2.0	6.0	SS	15.7363849453	14.1278267691	1.60855817617
326.86	10.68	5.68	31.99	35.19	2.0	4.0	SS	25.7102632481	23.64124346	2.06901978811
346.56	9.25	4.25	19.44	20.02	2.0	6.0	SS	15.6238673818	11.553884473699998	4.06998290806
364.84	8.42	3.42	28.36	42.54	2.0	6.0	LL	22.7928435673	24.5505617139	1.7577181466499998
382.29	9.68	4.68	6.64	8.96	0.0	2.0	SS	6.64	7.201124060750001	0.561124060749
401.0	7.51	2.51	10.69	11.22	2.0	4.0	SS	8.59151966623	7.5377877698699995	1.05373189636
417.54	8.32	3.32	31.61	33.19	0.0	4.0	SS	31.61	22.2976092765	9.31239072354
434.89	6.6899999999999995	1.69	19.77	20.36	4.0	6.0	SS	13.2818239047	11.75010429	1.5317196146799998
450.6	7.859999999999999	2.86	33.43	34.43	0.0	4.0	SS	33.43	23.130662470300003	10.2993375297
