onset	duration	response_time	amountSS	amountLL	delaySS	delayLL	choice	SV_SS	SV_LL	SV_diff
8.0	25.9	20.9	4352.9	4396.4	0.0	4.0	SS	4352.9	4355.84130642	2.94130642148
42.9	25.4	20.4	4399.8	4413.0	2.0	6.0	LL	4379.41092093	4352.2126412	27.19827973
77.3	19.1	14.1	4508.9	4666.8	0.0	4.0	LL	4508.9	4623.74674934	114.84674934200001
105.4	20.9	15.9	3199.7	3209.2	2.0	4.0	SS	3184.87229504	3179.59374046	5.27855457638
135.3	12.3	7.3	4039.1	4180.4	2.0	6.0	LL	4020.38243801	4122.81661575	102.43417773899999
156.7	17.8	12.8	3076.5	3107.2	2.0	4.0	SS	3062.2432151999997	3078.53473463	16.2915194234
183.6	22.2	17.2	3369.7	3453.9	0.0	4.0	LL	3369.7	3422.03627701	52.336277010500005
214.8	12.8	7.8	3902.9	4098.0	2.0	4.0	LL	3884.81360137	4060.19417562	175.380574254
236.6	27.8	22.8	3915.0	3934.6	2.0	4.0	SS	3896.85752885	3898.30161137	1.44408251976
273.5	15.2	10.2	4509.1	4734.5	2.0	6.0	LL	4488.20441465	4669.28410373	181.079689083
297.7	20.9	15.9	4632.4	4655.5	0.0	4.0	SS	4632.4	4612.55099673	19.8490032651
327.6	10.1	5.1	4041.6	4045.6	4.0	6.0	SS	4004.31449004	3989.87343332	14.4410567223
346.7	21.8	16.8	3384.7	3553.9	0.0	2.0	LL	3384.7	3537.43089956	152.730899565
377.5	19.2	14.2	4804.6	4972.8	4.0	6.0	LL	4760.27548468	4904.30161391	144.026129231
405.7	19.5	14.5	3473.9	3595.5	0.0	2.0	LL	3473.9	3578.83812133	104.938121327
